@relation lbpFeatur_file
@attribute bin0 real
@attribute bin1 real
@attribute bin2 real
@attribute bin3 real
@attribute bin4 real
@attribute bin5 real
@attribute bin6 real
@attribute bin7 real
@attribute bin8 real
@attribute bin9 real
@attribute bin10 real
@attribute bin11 real
@attribute bin12 real
@attribute bin13 real
@attribute bin14 real
@attribute bin15 real
@attribute bin16 real
@attribute bin17 real
@attribute bin18 real
@attribute bin19 real
@attribute bin20 real
@attribute bin21 real
@attribute bin22 real
@attribute bin23 real
@attribute bin24 real
@attribute bin25 real
@attribute bin26 real
@attribute bin27 real
@attribute bin28 real
@attribute bin29 real
@attribute bin30 real
@attribute bin31 real
@attribute bin32 real
@attribute bin33 real
@attribute bin34 real
@attribute bin35 real
@attribute bin36 real
@attribute bin37 real
@attribute bin38 real
@attribute bin39 real
@attribute bin40 real
@attribute bin41 real
@attribute bin42 real
@attribute bin43 real
@attribute bin44 real
@attribute bin45 real
@attribute bin46 real
@attribute bin47 real
@attribute bin48 real
@attribute bin49 real
@attribute bin50 real
@attribute bin51 real
@attribute bin52 real
@attribute bin53 real
@attribute bin54 real
@attribute bin55 real
@attribute bin56 real
@attribute bin57 real
@attribute bin58 real
@attribute group {0,1}
@data
5.725224e-02, 9.036197e-03, 4.811257e-03, 6.587456e-03, 1.552018e-02, 6.363276e-03, 1.093311e-02, 4.569832e-03, 7.001328e-03, 4.173205e-03, 6.018383e-03, 1.019159e-02, 8.277432e-03, 1.676180e-02, 8.829261e-03, 8.070496e-03, 5.828692e-03, 7.708358e-03, 1.151943e-02, 2.034869e-02, 1.036403e-02, 9.450068e-03, 1.724465e-02, 7.191019e-03, 1.000190e-02, 1.753781e-02, 2.043491e-02, 1.127800e-02, 1.439928e-02, 4.466364e-03, 7.777337e-03, 1.603752e-02, 3.595509e-02, 7.001328e-03, 7.708358e-03, 1.301971e-02, 6.483988e-03, 1.262308e-02, 4.185277e-02, 3.119557e-02, 8.294677e-03, 1.232992e-02, 4.604322e-03, 8.242943e-03, 8.622325e-03, 1.003639e-02, 6.690924e-03, 8.846505e-03, 8.536102e-03, 9.105175e-03, 1.322665e-02, 7.035817e-03, 8.708548e-03, 1.307144e-02, 8.880995e-03, 1.281277e-02, 7.898050e-03, 1.003466e-01, 2.108848e-01, 1
7.861826e-02, 1.055444e-02, 6.537310e-03, 7.105772e-03, 1.504529e-02, 5.400387e-03, 6.859438e-03, 6.063592e-03, 6.290977e-03, 2.141206e-03, 3.031796e-03, 1.186190e-02, 8.147952e-03, 9.569106e-03, 4.149771e-03, 3.751848e-03, 1.070603e-02, 1.127449e-02, 1.506424e-02, 2.023724e-02, 7.011028e-03, 6.632054e-03, 1.648539e-02, 7.295259e-03, 8.868003e-03, 1.707280e-02, 2.198052e-02, 9.777542e-03, 1.135029e-02, 5.987797e-03, 6.366772e-03, 1.436313e-02, 3.522568e-02, 5.533028e-03, 5.722515e-03, 1.286618e-02, 6.006746e-03, 9.607003e-03, 3.295183e-02, 2.531550e-02, 7.750028e-03, 1.263880e-02, 2.690719e-03, 5.381438e-03, 7.655285e-03, 7.977413e-03, 7.750028e-03, 3.998181e-03, 4.471899e-03, 6.651002e-03, 1.081972e-02, 6.101489e-03, 8.318490e-03, 1.421154e-02, 1.172926e-02, 1.809603e-02, 1.038390e-02, 1.128776e-01, 2.316671e-01, 1
7.843424e-02, 1.065571e-02, 5.627503e-03, 7.264595e-03, 1.670711e-02, 5.115912e-03, 8.843219e-03, 5.934458e-03, 5.671354e-03, 2.163300e-03, 4.502003e-03, 1.080188e-02, 6.182945e-03, 7.615400e-03, 3.961178e-03, 5.598269e-03, 6.840705e-03, 6.753004e-03, 9.252492e-03, 1.236589e-02, 5.685971e-03, 7.352296e-03, 1.885579e-02, 6.299880e-03, 9.427895e-03, 1.255591e-02, 1.514310e-02, 7.703102e-03, 1.314059e-02, 6.665302e-03, 7.527699e-03, 1.090420e-02, 3.717075e-02, 6.343731e-03, 7.176894e-03, 1.395913e-02, 6.475283e-03, 1.094805e-02, 2.853217e-02, 2.382553e-02, 9.340194e-03, 1.489461e-02, 3.098781e-03, 5.379016e-03, 8.843219e-03, 9.881019e-03, 7.893121e-03, 5.042827e-03, 6.416815e-03, 9.077089e-03, 1.667787e-02, 6.957640e-03, 8.784752e-03, 1.565469e-02, 8.872453e-03, 1.502616e-02, 7.483848e-03, 1.224018e-01, 2.422896e-01, 0
6.722751e-02, 1.373492e-02, 6.009026e-03, 8.584323e-03, 1.662906e-02, 5.003434e-03, 8.412636e-03, 3.997842e-03, 4.611008e-03, 2.256451e-03, 3.311096e-03, 1.162563e-02, 5.592073e-03, 7.799470e-03, 3.875208e-03, 5.665653e-03, 4.856274e-03, 7.308938e-03, 8.584323e-03, 1.307270e-02, 4.046895e-03, 6.401452e-03, 1.358776e-02, 4.365741e-03, 9.050329e-03, 1.589326e-02, 1.851761e-02, 7.873050e-03, 1.393113e-02, 4.488374e-03, 8.290003e-03, 1.505935e-02, 3.600510e-02, 4.635534e-03, 7.529677e-03, 1.270480e-02, 4.316688e-03, 9.295595e-03, 4.100854e-02, 3.531836e-02, 9.786128e-03, 2.025900e-02, 1.741391e-03, 3.801629e-03, 7.308938e-03, 1.184637e-02, 9.712548e-03, 2.869616e-03, 4.365741e-03, 6.376925e-03, 1.635927e-02, 5.518493e-03, 6.327872e-03, 1.111057e-02, 8.878642e-03, 1.535367e-02, 9.025802e-03, 1.294516e-01, 2.394290e-01, 0
5.597498e-02, 1.482290e-02, 3.171140e-03, 6.880500e-03, 1.159357e-02, 4.349407e-03, 1.173904e-02, 3.782093e-03, 4.349407e-03, 2.211070e-03, 4.887628e-03, 1.547749e-02, 8.291512e-03, 1.205906e-02, 4.873082e-03, 6.269547e-03, 3.869372e-03, 7.040512e-03, 1.168085e-02, 2.544185e-02, 7.040512e-03, 7.156884e-03, 1.323733e-02, 4.596698e-03, 1.072078e-02, 2.020511e-02, 2.830751e-02, 1.178268e-02, 1.760128e-02, 3.098407e-03, 6.545931e-03, 1.040076e-02, 2.296894e-02, 6.982326e-03, 6.662303e-03, 9.397047e-03, 4.276675e-03, 1.367372e-02, 2.496182e-02, 2.643101e-02, 9.280675e-03, 1.530293e-02, 2.851116e-03, 6.604117e-03, 8.742454e-03, 9.440687e-03, 9.818896e-03, 5.367663e-03, 7.069605e-03, 7.622373e-03, 1.658302e-02, 7.418721e-03, 7.055059e-03, 8.960652e-03, 9.324314e-03, 1.700487e-02, 1.125900e-02, 1.251582e-01, 2.403229e-01, 0
8.509024e-02, 1.204263e-02, 6.219275e-03, 6.004817e-03, 1.583688e-02, 4.371639e-03, 6.598700e-03, 5.872843e-03, 5.179980e-03, 1.831139e-03, 2.705467e-03, 1.392326e-02, 7.209080e-03, 7.506021e-03, 3.645782e-03, 4.239665e-03, 7.868950e-03, 7.852453e-03, 1.095384e-02, 1.502854e-02, 5.740869e-03, 7.225577e-03, 1.789897e-02, 5.806856e-03, 6.103798e-03, 9.023722e-03, 1.758554e-02, 9.964037e-03, 1.341186e-02, 4.553103e-03, 6.928635e-03, 1.090435e-02, 2.773104e-02, 4.767561e-03, 6.334752e-03, 1.380778e-02, 5.427431e-03, 1.177868e-02, 3.269656e-02, 2.212214e-02, 7.951434e-03, 1.390676e-02, 2.458016e-03, 4.784058e-03, 8.726781e-03, 9.254677e-03, 9.815566e-03, 2.804448e-03, 4.520110e-03, 7.341054e-03, 1.286747e-02, 4.338645e-03, 7.654492e-03, 1.450064e-02, 9.386651e-03, 1.672770e-02, 1.240556e-02, 1.293180e-01, 2.514435e-01, 0
8.402413e-02, 1.293308e-02, 7.292229e-03, 8.731054e-03, 1.739671e-02, 7.145076e-03, 9.090760e-03, 5.591799e-03, 6.703618e-03, 3.433561e-03, 4.479979e-03, 1.128170e-02, 6.442014e-03, 8.273246e-03, 5.902454e-03, 6.752669e-03, 6.409313e-03, 6.213110e-03, 9.303314e-03, 1.048053e-02, 5.608149e-03, 8.714704e-03, 1.662824e-02, 5.575448e-03, 6.376613e-03, 1.208286e-02, 1.432285e-02, 7.324929e-03, 1.393045e-02, 5.738951e-03, 7.177777e-03, 1.308023e-02, 2.532660e-02, 6.736319e-03, 8.371348e-03, 1.530387e-02, 5.820703e-03, 1.170681e-02, 3.183401e-02, 2.432923e-02, 9.270614e-03, 1.670999e-02, 2.975753e-03, 5.133991e-03, 8.175144e-03, 9.613970e-03, 9.499518e-03, 3.139255e-03, 4.856036e-03, 8.077043e-03, 1.283498e-02, 4.038521e-03, 6.049607e-03, 1.479701e-02, 7.864489e-03, 1.327643e-02, 9.058060e-03, 1.211229e-01, 2.496362e-01, 0
6.750929e-02, 1.016221e-02, 6.491278e-03, 8.446122e-03, 1.428081e-02, 7.312014e-03, 1.071434e-02, 5.924224e-03, 6.700192e-03, 4.581201e-03, 6.730037e-03, 1.043081e-02, 7.908913e-03, 1.198275e-02, 8.102905e-03, 7.625386e-03, 7.774611e-03, 8.490890e-03, 1.271395e-02, 1.747422e-02, 9.296704e-03, 8.849029e-03, 1.560891e-02, 7.625386e-03, 9.505618e-03, 1.350484e-02, 1.968275e-02, 9.341471e-03, 1.208721e-02, 4.939340e-03, 7.401549e-03, 1.295271e-02, 3.018817e-02, 8.311820e-03, 8.490890e-03, 1.363914e-02, 6.640503e-03, 1.574321e-02, 3.815678e-02, 2.466686e-02, 1.008759e-02, 1.540000e-02, 4.939340e-03, 1.169922e-02, 1.238566e-02, 1.093818e-02, 7.968603e-03, 5.849611e-03, 8.431200e-03, 9.953293e-03, 1.226628e-02, 7.058332e-03, 9.460851e-03, 1.465387e-02, 1.081880e-02, 1.462403e-02, 8.953487e-03, 1.003835e-01, 2.061391e-01, 0
8.664075e-02, 1.083230e-02, 6.573600e-03, 6.184838e-03, 1.509101e-02, 4.806503e-03, 7.492490e-03, 5.584025e-03, 4.364729e-03, 2.332568e-03, 2.685987e-03, 1.125641e-02, 5.601696e-03, 6.308535e-03, 2.721329e-03, 3.551864e-03, 9.860399e-03, 7.580845e-03, 8.305354e-03, 1.274077e-02, 5.195264e-03, 5.902103e-03, 1.889026e-02, 7.439477e-03, 7.103729e-03, 9.754374e-03, 1.516169e-02, 8.323025e-03, 1.129175e-02, 6.520587e-03, 6.237851e-03, 1.272310e-02, 3.596042e-02, 6.467574e-03, 6.237851e-03, 1.491430e-02, 5.972787e-03, 9.701361e-03, 3.122460e-02, 2.638275e-02, 8.429051e-03, 1.374801e-02, 3.746245e-03, 5.230606e-03, 7.916593e-03, 9.135890e-03, 8.694116e-03, 5.513342e-03, 5.725393e-03, 8.075632e-03, 1.205160e-02, 5.478000e-03, 9.489309e-03, 1.687577e-02, 9.153561e-03, 1.689344e-02, 1.058491e-02, 1.238735e-01, 2.474642e-01, 0
6.080672e-02, 1.002051e-02, 5.820881e-03, 9.219650e-03, 1.353648e-02, 6.856138e-03, 1.248169e-02, 5.664616e-03, 7.110069e-03, 6.992870e-03, 7.969528e-03, 9.668913e-03, 7.793730e-03, 1.086044e-02, 8.672722e-03, 9.883778e-03, 6.738939e-03, 8.848520e-03, 1.273562e-02, 1.586092e-02, 8.028128e-03, 9.473581e-03, 1.443500e-02, 7.813263e-03, 1.111437e-02, 1.914249e-02, 1.974802e-02, 8.907120e-03, 1.095810e-02, 4.082430e-03, 7.578865e-03, 1.722824e-02, 4.912589e-02, 9.727512e-03, 8.555523e-03, 1.238402e-02, 6.543608e-03, 1.166130e-02, 4.322688e-02, 3.699580e-02, 1.115343e-02, 1.621252e-02, 4.414494e-03, 7.793730e-03, 8.575056e-03, 9.590780e-03, 7.852329e-03, 7.989061e-03, 6.543608e-03, 7.168669e-03, 1.173943e-02, 9.375916e-03, 8.496924e-03, 1.449360e-02, 9.825178e-03, 1.173943e-02, 8.809454e-03, 9.301690e-02, 1.909366e-01, 0
7.604489e-02, 1.290839e-02, 5.967697e-03, 7.481243e-03, 1.455167e-02, 4.454150e-03, 8.346126e-03, 4.908214e-03, 3.870354e-03, 1.621657e-03, 3.135203e-03, 1.126511e-02, 4.713615e-03, 5.059569e-03, 2.940604e-03, 4.562261e-03, 4.497395e-03, 5.383900e-03, 5.902830e-03, 7.351510e-03, 3.589267e-03, 5.751476e-03, 1.450842e-02, 5.535255e-03, 1.182728e-02, 1.260568e-02, 1.204350e-02, 6.637981e-03, 1.476789e-02, 5.059569e-03, 6.940691e-03, 1.515708e-02, 4.181712e-02, 5.967697e-03, 7.221778e-03, 1.091916e-02, 4.497395e-03, 7.092045e-03, 3.461696e-02, 3.310342e-02, 1.096240e-02, 1.727605e-02, 2.746005e-03, 3.373046e-03, 5.448766e-03, 1.050834e-02, 1.243270e-02, 8.735324e-03, 7.005557e-03, 7.892063e-03, 1.887608e-02, 1.111375e-02, 8.800190e-03, 1.083267e-02, 7.762330e-03, 1.468140e-02, 8.346126e-03, 1.344462e-01, 2.441350e-01, 0
6.825963e-02, 1.119829e-02, 5.192582e-03, 7.275321e-03, 1.764622e-02, 6.390870e-03, 9.129815e-03, 4.893010e-03, 7.004280e-03, 3.152639e-03, 3.865906e-03, 1.159772e-02, 8.059914e-03, 9.372325e-03, 4.236805e-03, 6.776034e-03, 6.034237e-03, 8.616262e-03, 9.500713e-03, 1.326676e-02, 5.691869e-03, 8.758916e-03, 1.805991e-02, 7.817404e-03, 1.158345e-02, 1.616262e-02, 1.874465e-02, 9.614836e-03, 1.425107e-02, 4.679030e-03, 7.574893e-03, 1.352354e-02, 2.613409e-02, 5.677603e-03, 8.858773e-03, 1.372325e-02, 6.233951e-03, 1.174037e-02, 3.435093e-02, 2.813124e-02, 9.343795e-03, 1.513552e-02, 3.309558e-03, 5.106990e-03, 6.918688e-03, 1.031384e-02, 7.774608e-03, 5.520685e-03, 7.389444e-03, 9.272468e-03, 1.437946e-02, 7.746077e-03, 9.072753e-03, 1.265335e-02, 1.037090e-02, 1.549215e-02, 8.316690e-03, 1.136662e-01, 2.354351e-01, 1
8.500086e-02, 1.261428e-02, 6.706055e-03, 8.344834e-03, 1.722874e-02, 6.447300e-03, 8.625151e-03, 5.196653e-03, 5.735725e-03, 2.544420e-03, 3.816629e-03, 1.149301e-02, 6.231672e-03, 7.525444e-03, 3.881318e-03, 4.592893e-03, 7.547007e-03, 7.913576e-03, 8.323271e-03, 1.022080e-02, 5.326031e-03, 6.813869e-03, 1.906158e-02, 6.641366e-03, 7.288253e-03, 1.116957e-02, 1.356305e-02, 7.870450e-03, 1.084613e-02, 7.115750e-03, 9.487666e-03, 1.388649e-02, 2.434449e-02, 6.059169e-03, 8.258582e-03, 1.671123e-02, 7.611696e-03, 1.063050e-02, 2.919614e-02, 2.559514e-02, 8.840780e-03, 1.282991e-02, 3.363809e-03, 4.851647e-03, 7.590133e-03, 1.022080e-02, 1.022080e-02, 4.161635e-03, 5.218216e-03, 7.956702e-03, 1.289460e-02, 5.757288e-03, 7.676384e-03, 1.621528e-02, 8.689840e-03, 1.487839e-02, 1.030706e-02, 1.150811e-01, 2.557789e-01, 1
6.319263e-02, 1.405081e-02, 8.055800e-03, 1.001571e-02, 1.258088e-02, 8.271966e-03, 1.331585e-02, 3.847761e-03, 5.966192e-03, 5.447392e-03, 9.727486e-03, 9.568964e-03, 5.447392e-03, 1.008776e-02, 1.024629e-02, 1.020305e-02, 6.023836e-03, 6.657924e-03, 7.609056e-03, 1.380582e-02, 8.516955e-03, 7.421712e-03, 1.281146e-02, 7.349656e-03, 8.516955e-03, 1.059215e-02, 1.262412e-02, 6.758802e-03, 9.842775e-03, 5.922958e-03, 9.280742e-03, 1.611160e-02, 3.424075e-02, 1.050569e-02, 1.039040e-02, 9.842775e-03, 8.127855e-03, 1.851825e-02, 3.565304e-02, 2.996066e-02, 1.147123e-02, 1.684657e-02, 7.205545e-03, 1.458402e-02, 1.484342e-02, 1.256647e-02, 1.054892e-02, 8.733121e-03, 1.239354e-02, 1.105331e-02, 1.557839e-02, 6.355291e-03, 8.718710e-03, 1.092361e-02, 7.464945e-03, 1.413728e-02, 7.493767e-03, 9.984004e-02, 2.021300e-01, 1
5.844886e-02, 1.154459e-02, 6.392844e-03, 8.898464e-03, 1.152117e-02, 6.814350e-03, 1.550206e-02, 3.910641e-03, 4.519483e-03, 3.512552e-03, 7.610528e-03, 1.128700e-02, 4.964406e-03, 8.640877e-03, 4.870738e-03, 7.282690e-03, 8.336456e-03, 8.195954e-03, 8.757962e-03, 1.451855e-02, 5.292244e-03, 7.212439e-03, 1.147433e-02, 7.423192e-03, 8.921881e-03, 1.330086e-02, 1.655583e-02, 7.844698e-03, 1.383945e-02, 4.987823e-03, 7.610528e-03, 1.611090e-02, 4.648277e-02, 1.053765e-02, 7.797864e-03, 9.811727e-03, 7.118771e-03, 1.428438e-02, 3.823998e-02, 3.475084e-02, 1.114650e-02, 1.578306e-02, 4.636568e-03, 1.126358e-02, 1.100599e-02, 1.088891e-02, 9.109217e-03, 9.226302e-03, 1.046740e-02, 8.851630e-03, 1.575965e-02, 5.409329e-03, 7.985200e-03, 1.065474e-02, 9.109217e-03, 1.554889e-02, 8.219371e-03, 1.101302e-01, 2.096759e-01, 1
6.271005e-02, 1.036460e-02, 6.015420e-03, 7.469852e-03, 1.129656e-02, 6.509644e-03, 1.383829e-02, 4.815160e-03, 6.156627e-03, 5.860092e-03, 1.533508e-02, 1.026575e-02, 5.803609e-03, 1.201672e-02, 1.148013e-02, 1.239798e-02, 6.114265e-03, 6.495524e-03, 9.743286e-03, 1.626705e-02, 1.011042e-02, 9.390268e-03, 1.217205e-02, 5.831851e-03, 1.026575e-02, 1.811686e-02, 1.883702e-02, 1.023751e-02, 1.258155e-02, 5.041091e-03, 7.766387e-03, 1.260979e-02, 2.848146e-02, 1.115536e-02, 9.418509e-03, 1.087294e-02, 6.509644e-03, 1.474201e-02, 3.253410e-02, 2.588325e-02, 9.757406e-03, 1.516564e-02, 5.337626e-03, 1.486910e-02, 1.246858e-02, 1.071761e-02, 9.474992e-03, 9.559716e-03, 1.194612e-02, 9.362027e-03, 1.567398e-02, 8.627750e-03, 8.345336e-03, 9.559716e-03, 9.616199e-03, 1.414895e-02, 8.401819e-03, 1.027705e-01, 2.006834e-01, 1
6.830635e-02, 7.947463e-03, 5.646882e-03, 7.466432e-03, 1.643870e-02, 6.316142e-03, 8.491237e-03, 5.144937e-03, 5.291337e-03, 2.342410e-03, 4.120132e-03, 1.114736e-02, 7.006316e-03, 1.190028e-02, 4.852135e-03, 4.705735e-03, 9.495127e-03, 1.062450e-02, 1.543481e-02, 2.426068e-02, 7.780148e-03, 6.818087e-03, 1.807002e-02, 8.282093e-03, 9.327812e-03, 1.545572e-02, 2.283850e-02, 9.620613e-03, 1.041536e-02, 5.333166e-03, 7.633747e-03, 1.487012e-02, 3.381855e-02, 6.211570e-03, 6.734429e-03, 1.526749e-02, 6.943573e-03, 1.344794e-02, 4.000920e-02, 2.704229e-02, 7.382775e-03, 1.162839e-02, 3.555444e-03, 6.943573e-03, 9.202326e-03, 8.219350e-03, 7.340946e-03, 4.893964e-03, 5.667796e-03, 7.968377e-03, 1.158656e-02, 6.546200e-03, 8.909524e-03, 1.675242e-02, 1.026896e-02, 1.708705e-02, 7.780148e-03, 1.007864e-01, 2.246204e-01, 1
5.753347e-02, 9.921200e-03, 5.015982e-03, 7.816703e-03, 1.348144e-02, 6.582487e-03, 1.001614e-02, 4.082408e-03, 6.740720e-03, 5.237508e-03, 5.997025e-03, 1.038008e-02, 7.816703e-03, 1.610810e-02, 9.557264e-03, 1.038008e-02, 5.775499e-03, 8.845217e-03, 1.590240e-02, 3.245356e-02, 1.026931e-02, 9.905377e-03, 1.498465e-02, 8.133169e-03, 1.161429e-02, 1.756385e-02, 2.960537e-02, 1.150353e-02, 1.245293e-02, 4.288110e-03, 7.183772e-03, 1.218393e-02, 2.783316e-02, 6.804013e-03, 8.971803e-03, 1.087060e-02, 7.247065e-03, 1.632963e-02, 4.487484e-02, 2.484256e-02, 9.873730e-03, 1.387702e-02, 4.746986e-03, 1.088642e-02, 1.188329e-02, 1.056995e-02, 6.946422e-03, 6.123612e-03, 9.794614e-03, 9.747144e-03, 1.265863e-02, 6.503370e-03, 1.031678e-02, 1.063325e-02, 1.102883e-02, 1.455742e-02, 7.436944e-03, 9.237634e-02, 1.929333e-01, 1
6.708992e-02, 1.043291e-02, 5.903319e-03, 8.001040e-03, 1.444271e-02, 5.884755e-03, 1.117547e-02, 4.937997e-03, 5.606297e-03, 3.044479e-03, 5.940447e-03, 1.000594e-02, 7.147100e-03, 8.298062e-03, 5.197891e-03, 6.385981e-03, 6.887206e-03, 8.762159e-03, 1.301329e-02, 2.118141e-02, 7.165664e-03, 7.481250e-03, 1.412713e-02, 7.982476e-03, 1.069280e-02, 1.980768e-02, 2.275934e-02, 9.356204e-03, 1.256776e-02, 5.977575e-03, 7.704017e-03, 1.256776e-02, 3.666370e-02, 9.671790e-03, 8.205242e-03, 1.290191e-02, 5.940447e-03, 1.202941e-02, 3.001782e-02, 2.387317e-02, 9.931685e-03, 1.371872e-02, 4.733794e-03, 8.316626e-03, 9.040618e-03, 1.071137e-02, 8.892107e-03, 7.221356e-03, 7.611198e-03, 9.226257e-03, 1.527809e-02, 7.128536e-03, 9.746046e-03, 1.323606e-02, 9.411896e-03, 1.555655e-02, 8.409445e-03, 1.081718e-01, 2.168263e-01, 1
6.008052e-02, 7.099126e-03, 4.597756e-03, 6.384449e-03, 1.748577e-02, 6.455916e-03, 8.742883e-03, 5.455368e-03, 7.932916e-03, 4.192772e-03, 4.526288e-03, 9.600496e-03, 8.599948e-03, 1.236391e-02, 7.170593e-03, 7.361174e-03, 6.694142e-03, 9.743431e-03, 1.834338e-02, 2.306025e-02, 9.028754e-03, 1.069633e-02, 2.122591e-02, 1.043429e-02, 1.396003e-02, 2.556162e-02, 2.899207e-02, 1.136337e-02, 1.131572e-02, 4.883627e-03, 6.741787e-03, 1.524644e-02, 3.566239e-02, 6.146223e-03, 8.623770e-03, 1.548467e-02, 8.719060e-03, 1.505586e-02, 4.114158e-02, 2.665746e-02, 7.313529e-03, 9.743431e-03, 4.931272e-03, 7.885271e-03, 9.791076e-03, 7.766158e-03, 4.693046e-03, 7.670867e-03, 8.814351e-03, 1.100603e-02, 1.038664e-02, 9.552850e-03, 1.193511e-02, 1.498440e-02, 1.069633e-02, 1.267361e-02, 6.336803e-03, 8.576125e-02, 1.952260e-01, 1
5.782919e-02, 1.024142e-02, 5.817772e-03, 8.713254e-03, 1.349884e-02, 8.391533e-03, 1.557662e-02, 5.884797e-03, 9.530959e-03, 7.386158e-03, 9.919704e-03, 1.233260e-02, 1.058995e-02, 1.650156e-02, 1.327096e-02, 1.347203e-02, 5.294977e-03, 9.557769e-03, 1.437017e-02, 2.530865e-02, 1.230579e-02, 1.182321e-02, 1.273476e-02, 7.064438e-03, 1.225217e-02, 1.553640e-02, 2.587166e-02, 1.276157e-02, 1.365970e-02, 3.659566e-03, 7.466588e-03, 1.301626e-02, 3.230606e-02, 1.033526e-02, 1.046931e-02, 1.134063e-02, 6.528238e-03, 1.437017e-02, 2.739983e-02, 2.552313e-02, 1.083124e-02, 1.382056e-02, 5.214547e-03, 1.134063e-02, 1.087146e-02, 9.530959e-03, 7.118058e-03, 8.485368e-03, 1.001354e-02, 7.479993e-03, 1.056314e-02, 8.606013e-03, 9.517554e-03, 8.994759e-03, 1.128701e-02, 1.210472e-02, 8.900924e-03, 8.679741e-02, 1.886084e-01, 1
6.205129e-02, 1.284295e-02, 6.076975e-03, 9.439292e-03, 1.411071e-02, 7.909714e-03, 1.321501e-02, 5.057256e-03, 6.821094e-03, 6.145875e-03, 9.604652e-03, 1.125825e-02, 7.634114e-03, 9.521972e-03, 9.149912e-03, 1.218151e-02, 5.167496e-03, 7.689234e-03, 8.419573e-03, 1.123069e-02, 6.214775e-03, 8.364453e-03, 1.419339e-02, 6.945114e-03, 1.214017e-02, 1.449655e-02, 1.690805e-02, 8.667613e-03, 1.285673e-02, 5.332856e-03, 9.356612e-03, 1.463435e-02, 2.625088e-02, 9.673552e-03, 1.007317e-02, 1.201615e-02, 7.082914e-03, 1.613637e-02, 3.061913e-02, 2.736706e-02, 1.140983e-02, 1.420717e-02, 4.037537e-03, 8.185313e-03, 1.125825e-02, 1.138227e-02, 9.604652e-03, 8.860533e-03, 8.460913e-03, 8.474693e-03, 1.393157e-02, 7.978613e-03, 8.722733e-03, 1.205749e-02, 9.163692e-03, 1.282917e-02, 8.777853e-03, 1.044799e-01, 2.213204e-01, 1
6.121170e-02, 7.433844e-03, 4.474234e-03, 6.859331e-03, 1.580780e-02, 6.789694e-03, 1.098538e-02, 6.354457e-03, 7.607939e-03, 3.864903e-03, 5.884401e-03, 9.871170e-03, 7.973538e-03, 1.262187e-02, 6.650418e-03, 7.642758e-03, 7.886490e-03, 1.068942e-02, 1.627786e-02, 2.667131e-02, 9.470752e-03, 9.470752e-03, 1.624304e-02, 9.157382e-03, 1.154248e-02, 2.087396e-02, 2.573120e-02, 1.046309e-02, 1.215181e-02, 5.536212e-03, 7.346797e-03, 1.323120e-02, 3.833565e-02, 7.990947e-03, 8.582869e-03, 1.364903e-02, 7.277159e-03, 1.519847e-02, 3.850975e-02, 2.668872e-02, 7.903900e-03, 1.133357e-02, 5.309889e-03, 9.836351e-03, 1.079387e-02, 9.018106e-03, 5.832173e-03, 7.399025e-03, 8.739554e-03, 9.749304e-03, 1.216922e-02, 8.147632e-03, 9.836351e-03, 1.222145e-02, 1.159471e-02, 1.619081e-02, 7.486072e-03, 9.110376e-02, 1.943245e-01, 1
6.710584e-02, 8.133131e-03, 5.582149e-03, 6.197386e-03, 1.796192e-02, 6.212392e-03, 8.103120e-03, 5.762218e-03, 7.037710e-03, 4.051560e-03, 5.552138e-03, 9.858796e-03, 7.712969e-03, 1.185456e-02, 7.157756e-03, 7.322819e-03, 6.287421e-03, 6.767606e-03, 1.242478e-02, 1.964256e-02, 8.178149e-03, 9.678726e-03, 1.665641e-02, 7.037710e-03, 7.712969e-03, 1.745172e-02, 2.204349e-02, 1.056407e-02, 1.391036e-02, 4.666797e-03, 6.482496e-03, 1.365526e-02, 3.458832e-02, 7.262796e-03, 8.493270e-03, 1.481070e-02, 5.582149e-03, 1.218469e-02, 4.311160e-02, 2.849597e-02, 8.373224e-03, 1.386534e-02, 3.661410e-03, 7.067721e-03, 9.393617e-03, 9.993848e-03, 7.517894e-03, 4.966912e-03, 6.272415e-03, 8.103120e-03, 1.328011e-02, 5.357062e-03, 7.863027e-03, 1.487073e-02, 8.373224e-03, 1.361024e-02, 8.088114e-03, 1.062409e-01, 2.198046e-01, 1
6.313987e-02, 1.016088e-02, 6.196598e-03, 8.005542e-03, 1.456778e-02, 6.369794e-03, 1.019937e-02, 4.426141e-03, 7.543684e-03, 3.637133e-03, 4.406897e-03, 1.123855e-02, 9.506581e-03, 1.170041e-02, 6.985605e-03, 7.043338e-03, 7.235779e-03, 9.525826e-03, 1.358633e-02, 1.910938e-02, 7.293511e-03, 8.159495e-03, 1.691556e-02, 8.698330e-03, 1.114233e-02, 1.606882e-02, 2.076438e-02, 1.031483e-02, 1.150797e-02, 4.714803e-03, 8.736818e-03, 1.706951e-02, 3.229159e-02, 7.967054e-03, 8.024786e-03, 1.181587e-02, 8.833038e-03, 1.441382e-02, 4.535832e-02, 2.902009e-02, 9.756755e-03, 1.245093e-02, 5.349858e-03, 9.160188e-03, 9.756755e-03, 1.062274e-02, 7.466708e-03, 7.235779e-03, 9.602802e-03, 1.100762e-02, 1.231622e-02, 7.235779e-03, 1.085367e-02, 1.266261e-02, 1.035332e-02, 1.393272e-02, 8.910015e-03, 9.425756e-02, 2.033716e-01, 1
